id,created_at,customer_id,product,category,priority,status,description,resolution,resolved_at
163,2026-01-04T22:08:46,CUST-18878,WEB_PORTAL,ACCOUNT,HIGH,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-01-07T18:08:46
164,2026-01-04T22:16:45,CUST-17190,MOBILE_APP,NOTIFICATIONS,MEDIUM,RESOLVED,Push notification was not received,Verified notification preferences.,2026-01-06T13:16:45
165,2026-01-04T22:27:38,CUST-12285,MOBILE_APP,UI,MEDIUM,CLOSED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-01-06T06:27:38
166,2026-01-04T23:43:02,CUST-14651,ACCOUNT_SERVICE,PERFORMANCE,HIGH,CLOSED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-01-07T20:43:02
167,2026-01-04T23:55:36,CUST-12006,CHECKOUT,DELIVERY,MEDIUM,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-01-06T02:55:36
168,2026-01-05T01:04:08,CUST-11519,WEB_PORTAL,SEARCH,HIGH,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-01-06T13:04:08
169,2026-01-05T01:25:05,CUST-19505,MOBILE_APP,NOTIFICATIONS,LOW,RESOLVED,Push notification was not received,Verified notification preferences.,2026-01-08T05:25:05
170,2026-01-05T02:25:23,CUST-10411,WEB_PORTAL,UI,LOW,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-01-08T20:25:23
171,2026-01-05T03:50:44,CUST-18992,WEB_PORTAL,NOTIFICATIONS,LOW,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-01-05T20:50:44
172,2026-01-05T04:23:57,CUST-18860,MOBILE_APP,UI,MEDIUM,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-01-07T12:23:57
173,2026-01-05T05:39:00,CUST-19331,MOBILE_APP,PROFILE,LOW,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-01-06T06:39:00
174,2026-01-05T05:44:30,CUST-15644,MOBILE_APP,NOTIFICATIONS,MEDIUM,RESOLVED,Push notification was not received,Verified notification preferences.,2026-01-06T07:44:30
175,2026-01-05T06:37:54,CUST-15543,ACCOUNT_SERVICE,PERFORMANCE,LOW,IN_PROGRESS,Report export takes longer than expected,,
176,2026-01-05T07:24:29,CUST-13970,WEB_PORTAL,SUBSCRIPTION,LOW,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-01-06T16:24:29
177,2026-01-05T07:42:05,CUST-19470,WEB_PORTAL,NOTIFICATIONS,HIGH,IN_PROGRESS,Confirmation email arrived later than expected,,
178,2026-01-05T07:42:53,CUST-19640,WEB_PORTAL,NOTIFICATIONS,HIGH,CLOSED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-01-06T13:42:53
179,2026-01-05T07:51:28,CUST-17982,WEB_PORTAL,NOTIFICATIONS,HIGH,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-01-08T03:51:28
180,2026-01-05T08:38:55,CUST-19313,CHECKOUT,DELIVERY,LOW,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-01-05T18:38:55
181,2026-01-05T08:56:34,CUST-12205,WEB_PORTAL,NOTIFICATIONS,MEDIUM,CLOSED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-01-09T03:56:34
182,2026-01-05T09:08:00,CUST-15639,WEB_PORTAL,PERFORMANCE,HIGH,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-01-07T04:08:00
183,2026-01-05T09:39:16,CUST-16121,WEB_PORTAL,UI,MEDIUM,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-01-07T12:39:16
184,2026-01-05T10:26:42,CUST-13156,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-01-05T19:26:42
185,2026-01-05T10:45:48,CUST-14215,WEB_PORTAL,NOTIFICATIONS,LOW,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-01-06T01:45:48
186,2026-01-05T12:10:26,CUST-11449,WEB_PORTAL,SUBSCRIPTION,MEDIUM,OPEN,Customer asks how to change subscription plan,,
187,2026-01-05T12:48:58,CUST-15436,MOBILE_APP,AUTHENTICATION,MEDIUM,RESOLVED,Mobile app returns unauthorized after successful password change,Verified password reset and escalated persistent HTTP 401 to authentication team.,2026-01-05T19:48:58
188,2026-01-05T12:55:17,CUST-12098,WEB_PORTAL,SEARCH,MEDIUM,CLOSED,Search results do not match expected order,Explained current sorting behavior.,2026-01-07T16:55:17
189,2026-01-05T13:26:10,CUST-16411,WEB_PORTAL,PERFORMANCE,HIGH,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-01-08T01:26:10
190,2026-01-05T13:33:20,CUST-10686,CHECKOUT,DELIVERY,MEDIUM,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-01-06T03:33:20
191,2026-01-05T14:15:30,CUST-19295,WEB_PORTAL,ACCOUNT,MEDIUM,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-01-09T03:15:30
192,2026-01-05T14:32:25,CUST-12136,WEB_PORTAL,NOTIFICATIONS,MEDIUM,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-01-06T11:32:25
193,2026-01-05T15:41:05,CUST-14045,WEB_PORTAL,PERFORMANCE,MEDIUM,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-01-07T13:41:05
194,2026-01-05T16:16:03,CUST-15158,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,CLOSED,User cannot update profile information,Provided profile update instructions.,2026-01-08T23:16:03
195,2026-01-05T16:46:50,CUST-10985,CHECKOUT,DELIVERY,LOW,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-01-09T15:46:50
196,2026-01-05T17:51:49,CUST-16746,WEB_PORTAL,SUBSCRIPTION,MEDIUM,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-01-07T01:51:49
197,2026-01-05T18:04:05,CUST-15802,WEB_PORTAL,SEARCH,HIGH,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-01-09T07:04:05
198,2026-01-05T18:37:51,CUST-14102,MOBILE_APP,NOTIFICATIONS,LOW,OPEN,Push notification was not received,,
199,2026-01-05T19:41:40,CUST-14740,CHECKOUT,DELIVERY,HIGH,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-01-09T19:41:40
200,2026-01-05T20:22:32,CUST-11593,ACCOUNT_SERVICE,PERFORMANCE,CRITICAL,OPEN,Report export takes longer than expected,,
201,2026-01-05T20:59:13,CUST-14477,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,CLOSED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-01-08T10:59:13
202,2026-01-05T21:01:16,CUST-19498,WEB_PORTAL,ACCOUNT,MEDIUM,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-01-06T10:01:16
203,2026-01-05T21:27:04,CUST-16085,WEB_PORTAL,UI,MEDIUM,IN_PROGRESS,Form validation message is unclear,,
204,2026-01-05T22:14:02,CUST-17867,WEB_PORTAL,UI,HIGH,CLOSED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-01-06T10:14:02
205,2026-01-05T22:42:55,CUST-16735,MOBILE_APP,PROFILE,MEDIUM,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-01-07T11:42:55
206,2026-01-05T23:26:51,CUST-10156,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-01-09T11:26:51
207,2026-01-05T23:52:57,CUST-12589,MOBILE_APP,UI,HIGH,CLOSED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-01-08T02:52:57
208,2026-01-06T00:31:49,CUST-19535,CHECKOUT,DELIVERY,MEDIUM,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-01-09T12:31:49
209,2026-01-06T00:46:39,CUST-16443,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-01-06T08:46:39
210,2026-01-06T02:24:00,CUST-18734,WEB_PORTAL,UI,LOW,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-01-08T01:24:00
211,2026-01-06T03:31:17,CUST-10804,MOBILE_APP,PROFILE,LOW,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-01-09T12:31:17
212,2026-01-06T03:53:49,CUST-13820,WEB_PORTAL,SEARCH,MEDIUM,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-01-09T02:53:49
213,2026-01-06T05:19:19,CUST-18918,WEB_PORTAL,SEARCH,MEDIUM,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-01-10T03:19:19
214,2026-01-06T07:36:57,CUST-17636,WEB_PORTAL,PERFORMANCE,MEDIUM,IN_PROGRESS,Dashboard loads slowly during peak hours,,
215,2026-01-06T07:42:56,CUST-15175,WEB_PORTAL,SUBSCRIPTION,MEDIUM,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-01-08T02:42:56
216,2026-01-06T07:45:37,CUST-19209,WEB_PORTAL,SEARCH,LOW,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-01-07T13:45:37
217,2026-01-06T08:25:49,CUST-11117,WEB_PORTAL,AUTHENTICATION,MEDIUM,RESOLVED,New password is accepted but existing session remains unauthorized,Invalidated stale session and requested a fresh login.,2026-01-09T00:25:49
218,2026-01-06T09:05:50,CUST-16259,ACCOUNT_SERVICE,ACCOUNT,HIGH,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-01-06T22:05:50
219,2026-01-06T09:38:42,CUST-11370,ACCOUNT_SERVICE,ACCOUNT,HIGH,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-01-06T18:38:42
220,2026-01-06T09:44:04,CUST-17029,MOBILE_APP,PROFILE,MEDIUM,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-01-10T09:44:04
221,2026-01-06T09:49:05,CUST-18512,MOBILE_APP,NOTIFICATIONS,LOW,OPEN,Push notification was not received,,
222,2026-01-06T10:55:54,CUST-13300,MOBILE_APP,NOTIFICATIONS,HIGH,RESOLVED,Push notification was not received,Verified notification preferences.,2026-01-06T23:55:54
223,2026-01-06T11:33:18,CUST-11363,MOBILE_APP,UI,MEDIUM,CLOSED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-01-07T18:33:18
224,2026-01-06T12:09:15,CUST-13976,MOBILE_APP,UI,LOW,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-01-09T20:09:15
225,2026-01-06T13:01:51,CUST-19988,WEB_PORTAL,PERFORMANCE,HIGH,IN_PROGRESS,Dashboard loads slowly during peak hours,,
226,2026-01-06T14:06:28,CUST-18876,MOBILE_APP,NOTIFICATIONS,HIGH,CLOSED,Push notification was not received,Verified notification preferences.,2026-01-08T04:06:28
227,2026-01-06T15:21:28,CUST-14161,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-01-07T21:21:28
228,2026-01-06T15:32:07,CUST-16625,WEB_PORTAL,UI,MEDIUM,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-01-10T09:32:07
229,2026-01-06T15:46:24,CUST-18296,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,CLOSED,User cannot update profile information,Provided profile update instructions.,2026-01-06T22:46:24
230,2026-01-06T16:19:29,CUST-12923,WEB_PORTAL,AUTHENTICATION,MEDIUM,RESOLVED,User can sign in on web but mobile session returns HTTP 401 after reset,Asked user to sign out from all active sessions and authenticate again.,2026-01-09T04:19:29
231,2026-01-06T16:27:03,CUST-12726,WEB_PORTAL,PERFORMANCE,MEDIUM,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-01-08T06:27:03
232,2026-01-06T16:41:07,CUST-19937,WEB_PORTAL,SEARCH,MEDIUM,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-01-10T07:41:07
233,2026-01-06T19:03:41,CUST-10875,MOBILE_APP,NOTIFICATIONS,MEDIUM,IN_PROGRESS,Push notification was not received,,
234,2026-01-06T20:02:55,CUST-17890,WEB_PORTAL,PERFORMANCE,MEDIUM,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-01-08T18:02:55
235,2026-01-06T21:28:34,CUST-13491,WEB_PORTAL,NOTIFICATIONS,MEDIUM,CLOSED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-01-07T17:28:34
236,2026-01-06T22:07:41,CUST-18245,MOBILE_APP,PROFILE,MEDIUM,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-01-07T21:07:41
237,2026-01-06T23:18:57,CUST-17945,CHECKOUT,DELIVERY,MEDIUM,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-01-09T19:18:57
238,2026-01-06T23:32:33,CUST-14712,MOBILE_APP,NOTIFICATIONS,HIGH,RESOLVED,Push notification was not received,Verified notification preferences.,2026-01-08T11:32:33
239,2026-01-06T23:47:42,CUST-12104,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,IN_PROGRESS,Report export takes longer than expected,,
240,2026-01-06T23:59:04,CUST-17318,WEB_PORTAL,SUBSCRIPTION,HIGH,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-01-07T12:59:04
241,2026-01-07T00:11:41,CUST-15707,WEB_PORTAL,SUBSCRIPTION,LOW,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-01-10T16:11:41
242,2026-01-07T00:17:32,CUST-18125,WEB_PORTAL,PERFORMANCE,MEDIUM,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-01-07T06:17:32
243,2026-01-07T00:52:09,CUST-18420,CHECKOUT,DELIVERY,MEDIUM,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-01-08T12:52:09
244,2026-01-07T01:07:17,CUST-11082,MOBILE_APP,UI,LOW,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-01-09T11:07:17
245,2026-01-07T01:36:05,CUST-14132,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,CLOSED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-01-09T19:36:05
246,2026-01-07T06:32:25,CUST-13147,WEB_PORTAL,PERFORMANCE,LOW,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-01-11T03:32:25
247,2026-01-07T06:59:38,CUST-11222,WEB_PORTAL,SEARCH,LOW,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-01-10T02:59:38
248,2026-01-07T07:24:53,CUST-17837,WEB_PORTAL,SUBSCRIPTION,LOW,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-01-08T03:24:53
249,2026-01-07T07:45:26,CUST-15102,MOBILE_APP,NOTIFICATIONS,LOW,RESOLVED,Push notification was not received,Verified notification preferences.,2026-01-08T01:45:26
250,2026-01-07T07:48:42,CUST-19860,MOBILE_APP,NOTIFICATIONS,HIGH,RESOLVED,Push notification was not received,Verified notification preferences.,2026-01-07T19:48:42
251,2026-01-07T07:56:57,CUST-18971,MOBILE_APP,NOTIFICATIONS,MEDIUM,RESOLVED,Push notification was not received,Verified notification preferences.,2026-01-07T19:56:57
252,2026-01-07T09:41:17,CUST-17011,MOBILE_APP,PROFILE,HIGH,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-01-07T12:41:17
253,2026-01-07T09:50:08,CUST-18549,WEB_PORTAL,PERFORMANCE,LOW,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-01-08T17:50:08
254,2026-01-07T09:53:56,CUST-12382,MOBILE_APP,NOTIFICATIONS,HIGH,RESOLVED,Push notification was not received,Verified notification preferences.,2026-01-11T08:53:56
255,2026-01-07T10:05:31,CUST-17876,MOBILE_APP,NOTIFICATIONS,HIGH,CLOSED,Push notification was not received,Verified notification preferences.,2026-01-09T10:05:31
256,2026-01-07T10:13:29,CUST-15080,WEB_PORTAL,ACCOUNT,MEDIUM,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-01-08T03:13:29
257,2026-01-07T10:42:54,CUST-10854,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,IN_PROGRESS,User cannot update profile information,,
258,2026-01-07T11:12:10,CUST-11557,WEB_PORTAL,ACCOUNT,MEDIUM,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-01-09T03:12:10
259,2026-01-07T11:12:45,CUST-11904,WEB_PORTAL,UI,LOW,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-01-09T18:12:45
260,2026-01-07T11:13:12,CUST-12806,WEB_PORTAL,UI,LOW,IN_PROGRESS,Form validation message is unclear,,
261,2026-01-07T11:56:27,CUST-14772,WEB_PORTAL,ACCOUNT,LOW,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-01-10T17:56:27
262,2026-01-07T13:08:57,CUST-18607,WEB_PORTAL,NOTIFICATIONS,LOW,CLOSED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-01-09T19:08:57
263,2026-01-07T14:43:40,CUST-11380,WEB_PORTAL,SEARCH,LOW,OPEN,Search results do not match expected order,,
264,2026-01-07T15:23:12,CUST-15838,WEB_PORTAL,SEARCH,HIGH,CLOSED,Search results do not match expected order,Explained current sorting behavior.,2026-01-07T21:23:12
265,2026-01-07T15:27:25,CUST-14746,WEB_PORTAL,PERFORMANCE,HIGH,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-01-11T05:27:25
266,2026-01-07T15:31:21,CUST-18614,WEB_PORTAL,ACCOUNT,MEDIUM,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-01-10T17:31:21
267,2026-01-07T16:00:13,CUST-16362,WEB_PORTAL,SUBSCRIPTION,MEDIUM,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-01-09T16:00:13
268,2026-01-07T16:55:27,CUST-19995,ACCOUNT_SERVICE,PERFORMANCE,HIGH,IN_PROGRESS,Report export takes longer than expected,,
269,2026-01-07T16:57:52,CUST-17514,WEB_PORTAL,PERFORMANCE,MEDIUM,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-01-10T04:57:52
270,2026-01-07T17:01:16,CUST-11466,MOBILE_APP,NOTIFICATIONS,HIGH,RESOLVED,Push notification was not received,Verified notification preferences.,2026-01-08T05:01:16
271,2026-01-07T17:24:20,CUST-16653,MOBILE_APP,PROFILE,MEDIUM,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-01-09T05:24:20
272,2026-01-07T17:47:15,CUST-17513,MOBILE_APP,PROFILE,HIGH,RESOLVED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-01-09T12:47:15
273,2026-01-07T18:04:33,CUST-11807,MOBILE_APP,AUTHENTICATION,HIGH,RESOLVED,Login fails immediately after resetting credentials,Invalidated stale session and requested a fresh login.,2026-01-09T09:04:33
